source_index,lotName,waferIndex,label,split
660081,lot41159,19.0,none,val
660083,lot41159,21.0,none,val
660084,lot41159,22.0,none,val
660085,lot41159,23.0,none,val
660086,lot41159,24.0,none,val
660087,lot41159,25.0,none,val
660088,lot41160,1.0,none,test
660089,lot41160,2.0,none,test
660090,lot41160,3.0,none,test
660091,lot41160,4.0,none,test
660092,lot41160,5.0,none,test
660093,lot41160,6.0,none,test
660094,lot41160,7.0,none,test
660095,lot41160,8.0,none,test
660096,lot41160,9.0,none,test
660098,lot41160,11.0,none,test
660099,lot41160,12.0,none,test
660100,lot41160,13.0,none,test
660101,lot41160,14.0,none,test
660102,lot41160,15.0,none,test
660103,lot41160,16.0,none,test
660105,lot41160,18.0,none,test
660107,lot41160,20.0,none,test
660108,lot41160,21.0,none,test
660109,lot41160,22.0,none,test
660110,lot41160,23.0,none,test
660112,lot41160,25.0,none,test
660113,lot41161,1.0,none,train
660114,lot41161,2.0,none,train
660115,lot41161,3.0,none,train
660116,lot41161,4.0,none,train
660117,lot41161,5.0,none,train
660118,lot41161,6.0,none,train
660119,lot41161,7.0,none,train
660120,lot41161,8.0,Scratch,train
660121,lot41161,9.0,none,train
660122,lot41161,10.0,none,train
660123,lot41161,11.0,none,train
660124,lot41161,12.0,none,train
660125,lot41161,13.0,none,train
660126,lot41161,14.0,none,train
660128,lot41161,16.0,none,train
660130,lot41161,18.0,none,train
660131,lot41161,19.0,none,train
660132,lot41161,20.0,none,train
660135,lot41161,23.0,none,train
660137,lot41161,25.0,none,train
660138,lot41162,1.0,none,train
660139,lot41162,2.0,none,train
660140,lot41162,3.0,none,train
660141,lot41162,4.0,none,train
660142,lot41162,5.0,none,train
660144,lot41162,7.0,none,train
660145,lot41162,8.0,none,train
660146,lot41162,9.0,none,train
660147,lot41162,10.0,none,train
660148,lot41162,11.0,none,train
660149,lot41162,12.0,none,train
660150,lot41162,13.0,none,train
660151,lot41162,14.0,none,train
660152,lot41162,15.0,none,train
660153,lot41162,16.0,none,train
660154,lot41162,17.0,none,train
660155,lot41162,18.0,none,train
660156,lot41162,19.0,none,train
660157,lot41162,20.0,none,train
660159,lot41162,22.0,Center,train
660160,lot41162,23.0,none,train
660161,lot41162,24.0,none,train
660162,lot41162,25.0,none,train
660163,lot41163,1.0,none,train
660164,lot41163,2.0,none,train
660165,lot41163,3.0,none,train
660166,lot41163,4.0,none,train
660167,lot41163,5.0,none,train
660169,lot41163,7.0,none,train
660170,lot41163,8.0,none,train
660171,lot41163,9.0,none,train
660172,lot41163,10.0,none,train
660173,lot41163,11.0,none,train
660174,lot41163,12.0,none,train
660175,lot41163,13.0,none,train
660176,lot41163,14.0,none,train
660177,lot41163,15.0,none,train
660178,lot41163,16.0,none,train
660179,lot41163,17.0,none,train
660180,lot41163,18.0,Edge-Loc,train
660181,lot41163,19.0,none,train
660182,lot41163,20.0,none,train
660183,lot41163,21.0,none,train
660184,lot41163,22.0,none,train
660185,lot41163,23.0,none,train
660186,lot41163,24.0,none,train
660188,lot41164,1.0,none,val
660189,lot41164,2.0,none,val
660190,lot41164,3.0,none,val
660192,lot41164,5.0,none,val
660193,lot41164,6.0,none,val
660195,lot41164,8.0,none,val
660196,lot41164,9.0,none,val
660197,lot41164,10.0,none,val
660199,lot41164,12.0,none,val
660200,lot41164,13.0,none,val
660201,lot41164,14.0,none,val
660202,lot41164,15.0,Loc,val
660203,lot41164,16.0,none,val
660204,lot41164,17.0,none,val
660205,lot41164,18.0,none,val
660206,lot41164,19.0,none,val
660207,lot41164,20.0,none,val
660208,lot41164,21.0,none,val
660210,lot41164,23.0,none,val
660211,lot41164,24.0,none,val
660212,lot41164,25.0,none,val
660213,lot41165,1.0,none,train
660214,lot41165,2.0,none,train
660215,lot41165,3.0,none,train
660216,lot41165,4.0,none,train
660217,lot41165,5.0,none,train
660218,lot41165,6.0,none,train
660219,lot41165,7.0,none,train
660220,lot41165,8.0,none,train
660221,lot41165,9.0,none,train
660223,lot41165,11.0,none,train
660224,lot41165,12.0,none,train
660225,lot41165,13.0,none,train
660226,lot41165,14.0,none,train
660227,lot41165,15.0,none,train
660228,lot41165,16.0,none,train
660229,lot41165,17.0,none,train
660230,lot41165,18.0,none,train
660233,lot41165,21.0,none,train
660235,lot41165,23.0,none,train
660236,lot41165,24.0,none,train
660237,lot41165,25.0,none,train
660238,lot41166,1.0,none,train
660239,lot41166,2.0,none,train
660241,lot41166,4.0,none,train
660242,lot41166,5.0,none,train
660243,lot41166,6.0,none,train
660244,lot41166,7.0,none,train
660245,lot41166,8.0,none,train
660246,lot41166,9.0,none,train
660248,lot41166,11.0,none,train
660249,lot41166,12.0,none,train
660250,lot41166,13.0,none,train
660251,lot41166,14.0,none,train
660252,lot41166,15.0,none,train
660253,lot41166,16.0,none,train
660254,lot41166,17.0,none,train
660255,lot41166,18.0,none,train
660257,lot41166,20.0,none,train
660258,lot41166,21.0,none,train
660260,lot41166,23.0,Scratch,train
660261,lot41166,24.0,none,train
660262,lot41166,25.0,none,train
660263,lot41167,1.0,none,train
660264,lot41167,2.0,none,train
660265,lot41167,3.0,none,train
660266,lot41167,4.0,none,train
660267,lot41167,5.0,none,train
660269,lot41167,7.0,none,train
660270,lot41167,8.0,none,train
660271,lot41167,9.0,none,train
660272,lot41167,10.0,none,train
660273,lot41167,11.0,Scratch,train
660274,lot41167,12.0,none,train
660275,lot41167,13.0,none,train
660276,lot41167,14.0,none,train
660277,lot41167,15.0,none,train
660278,lot41167,16.0,none,train
660279,lot41167,17.0,none,train
660280,lot41167,18.0,none,train
660281,lot41167,19.0,none,train
660282,lot41167,20.0,none,train
660283,lot41167,21.0,none,train
660285,lot41167,23.0,none,train
660286,lot41167,24.0,none,train
660287,lot41167,25.0,none,train
660288,lot41168,1.0,none,val
660289,lot41168,2.0,none,val
660290,lot41168,3.0,none,val
660291,lot41168,4.0,none,val
660292,lot41168,5.0,none,val
660293,lot41168,6.0,Edge-Loc,val
660294,lot41168,7.0,none,val
660295,lot41168,8.0,none,val
660296,lot41168,9.0,none,val
660297,lot41168,10.0,none,val
660298,lot41168,11.0,none,val
660299,lot41168,12.0,none,val
660301,lot41168,14.0,none,val
660302,lot41168,15.0,none,val
660303,lot41168,16.0,none,val
660305,lot41168,18.0,none,val
660307,lot41168,20.0,none,val
660308,lot41168,21.0,none,val
660309,lot41168,22.0,none,val
660310,lot41168,23.0,none,val
660311,lot41168,24.0,none,val
660312,lot41168,25.0,none,val
660313,lot41169,1.0,none,train
660314,lot41169,2.0,none,train
660315,lot41169,3.0,none,train
660316,lot41169,4.0,none,train
660317,lot41169,5.0,Edge-Loc,train
660318,lot41169,6.0,none,train
660320,lot41169,8.0,none,train
660321,lot41169,9.0,none,train
660322,lot41169,10.0,none,train
660324,lot41169,12.0,none,train
660325,lot41169,13.0,none,train
660326,lot41169,14.0,none,train
660327,lot41169,15.0,none,train
660328,lot41169,16.0,none,train
660329,lot41169,17.0,none,train
660330,lot41169,18.0,none,train
660331,lot41169,19.0,none,train
660332,lot41169,20.0,none,train
660333,lot41169,21.0,none,train
660334,lot41169,22.0,none,train
660335,lot41169,23.0,none,train
660336,lot41169,24.0,none,train
660337,lot41169,25.0,none,train
660338,lot41170,1.0,Scratch,train
660339,lot41170,2.0,none,train
660340,lot41170,3.0,none,train
660341,lot41170,4.0,none,train
660342,lot41170,5.0,none,train
660343,lot41170,6.0,none,train
660344,lot41170,7.0,none,train
660346,lot41170,9.0,none,train
660347,lot41170,10.0,none,train
660348,lot41170,11.0,none,train
660349,lot41170,12.0,none,train
660350,lot41170,13.0,none,train
660351,lot41170,14.0,none,train
660352,lot41170,15.0,none,train
660353,lot41170,16.0,none,train
660354,lot41170,17.0,none,train
660356,lot41170,19.0,none,train
660358,lot41170,21.0,none,train
660359,lot41170,22.0,none,train
660360,lot41170,23.0,none,train
660361,lot41170,24.0,Edge-Loc,train
660363,lot41171,1.0,none,val
660364,lot41171,2.0,none,val
660365,lot41171,3.0,none,val
660366,lot41171,4.0,none,val
660367,lot41171,5.0,Scratch,val
660368,lot41171,6.0,none,val
660369,lot41171,7.0,none,val
660370,lot41171,8.0,none,val
660371,lot41171,9.0,none,val
660373,lot41171,11.0,none,val
660375,lot41171,13.0,none,val
660377,lot41171,15.0,none,val
660378,lot41171,16.0,none,val
660379,lot41171,17.0,none,val
660380,lot41171,18.0,none,val
660381,lot41171,19.0,none,val
660382,lot41171,20.0,none,val
660383,lot41171,21.0,none,val
660384,lot41171,22.0,none,val
660385,lot41171,23.0,none,val
660386,lot41171,24.0,none,val
660388,lot41172,1.0,none,test
660389,lot41172,2.0,none,test
660392,lot41172,5.0,Edge-Loc,test
660393,lot41172,6.0,none,test
660394,lot41172,7.0,none,test
660395,lot41172,8.0,none,test
660396,lot41172,9.0,none,test
660397,lot41172,10.0,none,test
660398,lot41172,11.0,none,test
660399,lot41172,12.0,none,test
660400,lot41172,13.0,none,test
660401,lot41172,14.0,none,test
660402,lot41172,15.0,none,test
660403,lot41172,16.0,none,test
660405,lot41172,18.0,none,test
660406,lot41172,19.0,none,test
660407,lot41172,20.0,none,test
660409,lot41172,22.0,none,test
660410,lot41172,23.0,none,test
660413,lot41173,1.0,none,train
660415,lot41173,3.0,none,train
660416,lot41173,4.0,none,train
660417,lot41173,5.0,none,train
660418,lot41173,6.0,none,train
660420,lot41173,8.0,none,train
660422,lot41173,10.0,none,train
660423,lot41173,11.0,none,train
660424,lot41173,12.0,none,train
660425,lot41173,13.0,none,train
660426,lot41173,14.0,none,train
660428,lot41173,16.0,none,train
660429,lot41173,17.0,none,train
660430,lot41173,18.0,none,train
660431,lot41173,19.0,none,train
660432,lot41173,20.0,none,train
660433,lot41173,21.0,none,train
660434,lot41173,22.0,none,train
660435,lot41173,23.0,none,train
660436,lot41173,24.0,none,train
660437,lot41173,25.0,none,train
660438,lot41174,1.0,none,train
660439,lot41174,2.0,none,train
660440,lot41174,3.0,none,train
660442,lot41174,5.0,none,train
660443,lot41174,6.0,none,train
660444,lot41174,7.0,none,train
660445,lot41174,8.0,none,train
660446,lot41174,9.0,none,train
660448,lot41174,11.0,none,train
660449,lot41174,12.0,none,train
660451,lot41174,14.0,none,train
660452,lot41174,15.0,none,train
660453,lot41174,16.0,none,train
660454,lot41174,17.0,none,train
660455,lot41174,18.0,none,train
660456,lot41174,19.0,none,train
660457,lot41174,20.0,none,train
660459,lot41174,22.0,none,train
660461,lot41174,24.0,none,train
660462,lot41174,25.0,none,train
660463,lot41175,1.0,none,test
660464,lot41175,2.0,none,test
660465,lot41175,3.0,none,test
660466,lot41175,4.0,none,test
660467,lot41175,5.0,none,test
660468,lot41175,6.0,none,test
660469,lot41175,7.0,none,test
660470,lot41175,8.0,none,test
660471,lot41175,9.0,none,test
660472,lot41175,10.0,none,test
660473,lot41175,11.0,none,test
660474,lot41175,12.0,none,test
660475,lot41175,13.0,none,test
660476,lot41175,14.0,none,test
660477,lot41175,15.0,none,test
660479,lot41175,17.0,none,test
660480,lot41175,18.0,none,test
660481,lot41175,19.0,none,test
660482,lot41175,20.0,none,test
660483,lot41175,21.0,none,test
660484,lot41175,22.0,none,test
660485,lot41175,23.0,none,test
660486,lot41175,24.0,none,test
660487,lot41175,25.0,none,test
660488,lot41176,1.0,none,val
660490,lot41176,3.0,none,val
660491,lot41176,4.0,none,val
660492,lot41176,5.0,none,val
660493,lot41176,6.0,none,val
660495,lot41176,8.0,none,val
660496,lot41176,9.0,none,val
660498,lot41176,11.0,none,val
660500,lot41176,13.0,none,val
660501,lot41176,14.0,none,val
660502,lot41176,15.0,none,val
660503,lot41176,16.0,none,val
660504,lot41176,17.0,none,val
660505,lot41176,18.0,none,val
660506,lot41176,19.0,none,val
660507,lot41176,20.0,none,val
660508,lot41176,21.0,none,val
660509,lot41176,22.0,none,val
660510,lot41176,23.0,none,val
660511,lot41176,24.0,none,val
660512,lot41176,25.0,none,val
660513,lot41177,1.0,none,train
660514,lot41177,2.0,none,train
660515,lot41177,3.0,none,train
660516,lot41177,4.0,none,train
660517,lot41177,5.0,none,train
660518,lot41177,6.0,none,train
660519,lot41177,7.0,none,train
660520,lot41177,8.0,none,train
660521,lot41177,9.0,none,train
660522,lot41177,10.0,none,train
660523,lot41177,11.0,none,train
660524,lot41177,12.0,none,train
660525,lot41177,13.0,none,train
660526,lot41177,14.0,none,train
660529,lot41177,17.0,none,train
660530,lot41177,18.0,none,train
660531,lot41177,19.0,none,train
660532,lot41177,20.0,none,train
660533,lot41177,21.0,none,train
660534,lot41177,22.0,none,train
660536,lot41177,24.0,none,train
660537,lot41177,25.0,none,train
660538,lot41178,1.0,Scratch,train
660539,lot41178,2.0,none,train
660540,lot41178,3.0,none,train
660541,lot41178,4.0,none,train
660542,lot41178,5.0,none,train
660543,lot41178,6.0,none,train
660544,lot41178,7.0,none,train
660546,lot41178,9.0,none,train
660547,lot41178,10.0,none,train
660548,lot41178,11.0,none,train
660550,lot41178,13.0,none,train
660551,lot41178,14.0,none,train
660552,lot41178,15.0,none,train
660554,lot41178,17.0,none,train
660555,lot41178,18.0,none,train
660556,lot41178,19.0,none,train
660557,lot41178,20.0,none,train
660559,lot41178,22.0,none,train
660561,lot41178,24.0,none,train
660562,lot41178,25.0,none,train
660563,lot41179,1.0,none,train
660564,lot41179,2.0,none,train
660565,lot41179,3.0,none,train
660566,lot41179,4.0,none,train
660568,lot41179,6.0,none,train
660569,lot41179,7.0,none,train
660570,lot41179,8.0,none,train
660571,lot41179,9.0,none,train
660572,lot41179,10.0,none,train
660573,lot41179,11.0,none,train
660574,lot41179,12.0,none,train
660575,lot41179,13.0,none,train
660576,lot41179,14.0,none,train
660577,lot41179,15.0,none,train
660578,lot41179,16.0,none,train
660580,lot41179,18.0,none,train
660581,lot41179,19.0,none,train
660582,lot41179,20.0,none,train
660583,lot41179,21.0,none,train
660585,lot41179,23.0,none,train
660586,lot41179,24.0,none,train
660587,lot41179,25.0,none,train
660588,lot41180,1.0,none,train
660589,lot41180,2.0,none,train
660590,lot41180,3.0,none,train
660591,lot41180,4.0,none,train
660592,lot41180,5.0,Edge-Loc,train
660593,lot41180,6.0,Loc,train
660594,lot41180,7.0,none,train
660596,lot41180,9.0,none,train
660598,lot41180,11.0,none,train
660599,lot41180,12.0,none,train
660600,lot41180,13.0,none,train
660601,lot41180,14.0,none,train
660602,lot41180,15.0,none,train
660604,lot41180,17.0,none,train
660606,lot41180,19.0,none,train
660607,lot41180,20.0,none,train
660608,lot41180,21.0,none,train
660609,lot41180,22.0,none,train
660610,lot41180,23.0,none,train
660612,lot41180,25.0,none,train
660613,lot41181,1.0,none,test
660614,lot41181,2.0,none,test
660615,lot41181,3.0,none,test
660616,lot41181,4.0,none,test
660617,lot41181,5.0,Loc,test
660620,lot41181,8.0,none,test
660621,lot41181,9.0,Loc,test
660623,lot41181,11.0,none,test
660624,lot41181,12.0,none,test
660625,lot41181,13.0,none,test
660626,lot41181,14.0,none,test
660627,lot41181,15.0,none,test
660628,lot41181,16.0,none,test
660629,lot41181,17.0,none,test
660630,lot41181,18.0,none,test
660633,lot41181,21.0,none,test
660634,lot41181,22.0,none,test
660635,lot41181,23.0,none,test
660638,lot41182,1.0,none,train
660639,lot41182,2.0,none,train
660640,lot41182,3.0,none,train
660641,lot41182,4.0,none,train
660642,lot41182,5.0,none,train
660643,lot41182,6.0,Edge-Loc,train
660644,lot41182,7.0,none,train
660646,lot41182,9.0,none,train
660648,lot41182,11.0,none,train
660650,lot41182,13.0,none,train
660651,lot41182,14.0,none,train
660652,lot41182,15.0,none,train
660653,lot41182,16.0,none,train
660654,lot41182,17.0,none,train
660655,lot41182,18.0,none,train
660656,lot41182,19.0,none,train
660657,lot41182,20.0,none,train
660658,lot41182,21.0,none,train
660659,lot41182,22.0,none,train
660660,lot41182,23.0,none,train
660661,lot41182,24.0,none,train
660662,lot41182,25.0,none,train
661568,lot41233,5.0,Random,train
661579,lot41234,11.0,Loc,val
661670,lot41238,3.0,Random,train
662235,lot41270,25.0,Loc,train
662611,lot41290,15.0,Random,train
663992,lot41365,11.0,Random,train
664591,lot41390,15.0,Random,train
664609,lot41391,21.0,Loc,train
665395,lot41440,23.0,Edge-Loc,train
665434,lot41442,13.0,Loc,train
665729,lot41457,12.0,Edge-Ring,train
665740,lot41457,23.0,Loc,train
666070,lot41471,3.0,Loc,val
666118,lot41473,4.0,Random,train
666267,lot41482,1.0,Loc,test
667134,lot41537,1.0,Loc,train
667171,lot41539,19.0,Scratch,train
667306,lot41551,5.0,Loc,train
667495,lot41566,1.0,Random,val
667497,lot41566,6.0,Random,val
667502,lot41566,21.0,Random,val
667503,lot41566,22.0,Random,val
668017,lot41594,6.0,Random,train
668034,lot41597,14.0,Loc,train
668039,lot41597,20.0,Loc,train
668069,lot41599,16.0,Loc,val
668382,lot41616,18.0,Loc,test
669470,lot41678,12.0,Loc,test
669766,lot41694,12.0,Random,train
671357,lot41789,18.0,Random,train
671512,lot41796,5.0,Loc,train
671622,lot41802,17.0,Loc,test
672173,lot41845,11.0,Loc,train
672273,lot41852,6.0,Loc,train
672279,lot41852,19.0,Loc,train
673555,lot41950,12.0,Random,test
673809,lot41961,1.0,Center,test
673810,lot41961,2.0,none,test
673811,lot41961,3.0,none,test
673812,lot41961,4.0,Edge-Loc,test
673813,lot41961,5.0,none,test
673814,lot41961,6.0,none,test
673815,lot41961,7.0,none,test
673816,lot41961,8.0,none,test
673817,lot41961,9.0,none,test
673818,lot41961,10.0,none,test
673819,lot41961,11.0,none,test
673820,lot41961,12.0,none,test
673821,lot41961,13.0,none,test
673822,lot41961,14.0,none,test
673823,lot41961,15.0,Edge-Loc,test
673824,lot41961,16.0,none,test
673825,lot41961,17.0,none,test
673826,lot41961,18.0,Donut,test
673827,lot41961,19.0,none,test
673828,lot41961,20.0,none,test
673829,lot41961,21.0,none,test
673830,lot41961,22.0,Loc,test
673831,lot41961,23.0,none,test
673832,lot41961,24.0,none,test
673833,lot41961,25.0,none,test
673834,lot41962,1.0,Center,test
673835,lot41962,2.0,none,test
673836,lot41962,3.0,none,test
673837,lot41962,4.0,none,test
673838,lot41962,5.0,none,test
673839,lot41962,6.0,none,test
673840,lot41962,7.0,none,test
673841,lot41962,8.0,none,test
673842,lot41962,9.0,none,test
673843,lot41962,10.0,none,test
673844,lot41962,11.0,none,test
673845,lot41962,12.0,none,test
673846,lot41962,13.0,none,test
673847,lot41962,14.0,none,test
673848,lot41962,15.0,none,test
673849,lot41962,16.0,none,test
673850,lot41962,17.0,none,test
673851,lot41962,18.0,Center,test
673852,lot41962,19.0,Donut,test
